,SITE,TRANSECT,REPLICATE,SIZE_MM,NUM_AO,AREA,YEAR,MONTH,DATE,RECORD_ID
4593,MOHK,2,A,75.0,0,300,2020,8,2020-08-28,9640
4594,MOHK,2,B,51.0,0,300,2020,8,2020-08-28,9641
4595,MOHK,2,B,53.0,0,300,2020,8,2020-08-28,9642
4596,MOHK,2,B,55.0,0,300,2020,8,2020-08-28,9643
4597,MOHK,2,B,61.0,0,300,2020,8,2020-08-28,9644
4598,MOHK,2,B,72.0,0,300,2020,8,2020-08-28,9645
4599,MOHK,2,B,73.0,0,300,2020,8,2020-08-28,9646
4600,MOHK,2,C,57.0,0,300,2020,8,2020-08-28,9647
4601,MOHK,2,C,58.0,0,300,2020,8,2020-08-28,9648
4602,MOHK,2,C,61.0,0,300,2020,8,2020-08-28,9649
4603,MOHK,2,C,63.0,0,300,2020,8,2020-08-28,9650
4604,MOHK,2,C,72.0,0,300,2020,8,2020-08-28,9651
4627,MOHK,3,B,63.0,0,300,2020,8,2020-08-28,9652
4606,MOHK,2,D,51.0,0,300,2020,8,2020-08-28,9653
6149,MOHK,2,A,62.0,0,300,2020,8,2020-08-28,9654
4607,MOHK,2,D,53.0,0,300,2020,8,2020-08-28,9655
4608,MOHK,2,D,54.0,0,300,2020,8,2020-08-28,9656
4622,MOHK,3,A,56.0,0,300,2020,8,2020-08-28,9657
4621,MOHK,2,D,90.0,0,300,2020,8,2020-08-28,9658
4620,MOHK,2,D,89.0,0,300,2020,8,2020-08-28,9659
4619,MOHK,2,D,82.0,0,300,2020,8,2020-08-28,9660
4618,MOHK,2,D,80.0,0,300,2020,8,2020-08-28,9661
4617,MOHK,2,D,77.0,0,300,2020,8,2020-08-28,9662
4624,MOHK,3,A,67.0,0,300,2020,8,2020-08-28,9663
4616,MOHK,2,D,73.0,0,300,2020,8,2020-08-28,9664
4614,MOHK,2,D,67.0,0,300,2020,8,2020-08-28,9665
4613,MOHK,2,D,64.0,0,300,2020,8,2020-08-28,9666
4612,MOHK,2,D,62.0,0,300,2020,8,2020-08-28,9667
4611,MOHK,2,D,61.0,0,300,2020,8,2020-08-28,9668
4610,MOHK,2,D,59.0,0,300,2020,8,2020-08-28,9669
4609,MOHK,2,D,57.0,0,300,2020,8,2020-08-28,9670
4615,MOHK,2,D,72.0,0,300,2020,8,2020-08-28,9671
4628,MOHK,3,B,67.0,0,300,2020,8,2020-08-28,9672
10196,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9673
4630,MOHK,3,B,78.0,0,300,2020,8,2020-08-28,9674
7593,MOHK,1,B,70.0,0,300,2020,8,2020-08-28,9675
8311,MOHK,1,B,70.0,0,300,2020,8,2020-08-28,9676
8312,MOHK,1,C,65.0,0,300,2020,8,2020-08-28,9677
8313,MOHK,1,D,75.0,0,300,2020,8,2020-08-28,9678
8314,MOHK,2,D,63.0,0,300,2020,8,2020-08-28,9679
8315,MOHK,2,D,71.0,0,300,2020,8,2020-08-28,9680
8316,MOHK,2,D,78.0,0,300,2020,8,2020-08-28,9681
7175,MOHK,3,A,65.0,0,300,2020,8,2020-08-28,9682
7174,MOHK,2,D,79.0,0,300,2020,8,2020-08-28,9683
7173,MOHK,2,D,65.0,0,300,2020,8,2020-08-28,9684
7594,MOHK,1,C,65.0,0,300,2020,8,2020-08-28,9685
7172,MOHK,2,D,55.0,0,300,2020,8,2020-08-28,9686
7170,MOHK,2,A,72.0,0,300,2020,8,2020-08-28,9687
7169,MOHK,2,A,71.0,0,300,2020,8,2020-08-28,9688
7168,MOHK,2,A,62.0,0,300,2020,8,2020-08-28,9689
7167,MOHK,1,D,78.0,0,300,2020,8,2020-08-28,9690
7166,MOHK,1,D,72.0,0,300,2020,8,2020-08-28,9691
7165,MOHK,1,C,82.0,0,300,2020,8,2020-08-28,9692
7164,MOHK,1,B,80.0,0,300,2020,8,2020-08-28,9693
4592,MOHK,2,A,69.0,0,300,2020,8,2020-08-28,9694
7163,MOHK,1,B,75.0,0,300,2020,8,2020-08-28,9695
7162,MOHK,1,A,80.0,0,300,2020,8,2020-08-28,9696
7171,MOHK,2,C,65.0,0,300,2020,8,2020-08-28,9697
7595,MOHK,1,D,75.0,0,300,2020,8,2020-08-28,9698
7596,MOHK,2,D,63.0,0,300,2020,8,2020-08-28,9699
7597,MOHK,2,D,71.0,0,300,2020,8,2020-08-28,9700
4631,MOHK,3,B,79.0,0,300,2020,8,2020-08-28,9701
4632,MOHK,3,C,78.0,0,300,2020,8,2020-08-28,9702
4633,MOHK,3,D,,0,300,2020,8,2020-08-28,9703
6148,MOHK,1,D,78.0,0,300,2020,8,2020-08-28,9704
6147,MOHK,1,D,72.0,0,300,2020,8,2020-08-28,9705
6146,MOHK,1,C,82.0,0,300,2020,8,2020-08-28,9706
6145,MOHK,1,B,80.0,0,300,2020,8,2020-08-28,9707
6144,MOHK,1,B,75.0,0,300,2020,8,2020-08-28,9708
7956,MOHK,2,D,71.0,0,300,2020,8,2020-08-28,9709
7955,MOHK,2,D,63.0,0,300,2020,8,2020-08-28,9710
7954,MOHK,1,D,75.0,0,300,2020,8,2020-08-28,9711
7953,MOHK,1,C,65.0,0,300,2020,8,2020-08-28,9712
7952,MOHK,1,B,70.0,0,300,2020,8,2020-08-28,9713
10160,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9714
10172,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9715
10184,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9716
10208,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9717
10220,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9718
10232,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9719
6143,MOHK,1,A,80.0,0,300,2020,8,2020-08-28,9720
10244,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9721
10256,MOHK,1,D,80.0,0,300,2020,8,2020-08-28,9722
7598,MOHK,2,D,78.0,0,300,2020,8,2020-08-28,9723
4629,MOHK,3,B,68.0,0,300,2020,8,2020-08-28,9724
4591,MOHK,2,A,68.0,0,300,2020,8,2020-08-28,9725
4560,MOHK,1,A,75.0,0,300,2020,8,2020-08-28,9726
4589,MOHK,1,D,85.0,0,300,2020,8,2020-08-28,9727
9416,MOHK,1,D,70.0,0,300,2020,8,2020-08-28,9728
10552,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9729
10555,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9730
4590,MOHK,1,D,88.0,0,300,2020,8,2020-08-28,9731
9106,MOHK,2,D,74.0,0,300,2020,8,2020-08-28,9732
9105,MOHK,1,D,82.0,0,300,2020,8,2020-08-28,9733
8911,MOHK,2,D,74.0,0,300,2020,8,2020-08-28,9734
9415,MOHK,1,D,65.0,0,300,2020,8,2020-08-28,9735
8910,MOHK,1,D,82.0,0,300,2020,8,2020-08-28,9736
9517,MOHK,1,D,70.0,0,300,2020,8,2020-08-28,9737
8716,MOHK,2,D,74.0,0,300,2020,8,2020-08-28,9738
8715,MOHK,1,D,82.0,0,300,2020,8,2020-08-28,9739
9616,MOHK,1,C,75.0,0,300,2020,8,2020-08-28,9740
9617,MOHK,1,D,65.0,0,300,2020,8,2020-08-28,9741
9618,MOHK,1,D,70.0,0,300,2020,8,2020-08-28,9742
6156,MOHK,3,A,65.0,0,300,2020,8,2020-08-28,9743
9516,MOHK,1,D,65.0,0,300,2020,8,2020-08-28,9744
6155,MOHK,2,D,79.0,0,300,2020,8,2020-08-28,9745
9414,MOHK,1,C,75.0,0,300,2020,8,2020-08-28,9746
10546,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9747
9213,MOHK,1,D,65.0,0,300,2020,8,2020-08-28,9748
9212,MOHK,1,C,75.0,0,300,2020,8,2020-08-28,9749
10525,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9750
10522,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9751
10519,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9752
10516,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9753
9214,MOHK,1,D,70.0,0,300,2020,8,2020-08-28,9754
10549,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9755
10528,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9756
10534,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9757
10537,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9758
9313,MOHK,1,C,75.0,0,300,2020,8,2020-08-28,9759
9314,MOHK,1,D,65.0,0,300,2020,8,2020-08-28,9760
9315,MOHK,1,D,70.0,0,300,2020,8,2020-08-28,9761
10540,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9762
10543,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9763
10531,MOHK,2,D,81.0,0,300,2020,8,2020-08-28,9764
6154,MOHK,2,D,65.0,0,300,2020,8,2020-08-28,9765
9515,MOHK,1,C,75.0,0,300,2020,8,2020-08-28,9766
6152,MOHK,2,C,65.0,0,300,2020,8,2020-08-28,9767
4577,MOHK,1,C,79.0,0,300,2020,8,2020-08-28,9768
4576,MOHK,1,C,78.0,0,300,2020,8,2020-08-28,9769
4575,MOHK,1,C,76.0,0,300,2020,8,2020-08-28,9770
4574,MOHK,1,C,66.0,0,300,2020,8,2020-08-28,9771
4573,MOHK,1,C,63.0,0,300,2020,8,2020-08-28,9772
4572,MOHK,1,C,60.0,0,300,2020,8,2020-08-28,9773
4571,MOHK,1,C,53.0,0,300,2020,8,2020-08-28,9774
4565,MOHK,1,B,72.0,0,300,2020,8,2020-08-28,9775
4578,MOHK,1,C,80.0,0,300,2020,8,2020-08-28,9776
4569,MOHK,1,B,83.0,0,300,2020,8,2020-08-28,9777
6150,MOHK,2,A,71.0,0,300,2020,8,2020-08-28,9778
4561,MOHK,1,A,78.0,0,300,2020,8,2020-08-28,9779
4567,MOHK,1,B,77.0,0,300,2020,8,2020-08-28,9780
4562,MOHK,1,A,82.0,0,300,2020,8,2020-08-28,9781
4563,MOHK,1,B,62.0,0,300,2020,8,2020-08-28,9782
4566,MOHK,1,B,74.0,0,300,2020,8,2020-08-28,9783
6153,MOHK,2,D,55.0,0,300,2020,8,2020-08-28,9784
4564,MOHK,1,B,65.0,0,300,2020,8,2020-08-28,9785
4568,MOHK,1,B,82.0,0,300,2020,8,2020-08-28,9786
4579,MOHK,1,C,81.0,0,300,2020,8,2020-08-28,9787
4570,MOHK,1,C,47.0,0,300,2020,8,2020-08-28,9788
4581,MOHK,1,D,55.0,0,300,2020,8,2020-08-28,9789
4580,MOHK,1,D,52.0,0,300,2020,8,2020-08-28,9790
8521,MOHK,2,D,74.0,0,300,2020,8,2020-08-28,9791
4588,MOHK,1,D,84.0,0,300,2020,8,2020-08-28,9792
4587,MOHK,1,D,83.0,0,300,2020,8,2020-08-28,9793
4585,MOHK,1,D,71.0,0,300,2020,8,2020-08-28,9794
4584,MOHK,1,D,62.0,0,300,2020,8,2020-08-28,9795
4583,MOHK,1,D,58.0,0,300,2020,8,2020-08-28,9796
4586,MOHK,1,D,77.0,0,300,2020,8,2020-08-28,9797
6151,MOHK,2,A,72.0,0,300,2020,8,2020-08-28,9798
8520,MOHK,1,D,82.0,0,300,2020,8,2020-08-28,9799
4556,MOHK,1,A,64.0,0,300,2020,8,2020-08-28,9800
4557,MOHK,1,A,67.0,0,300,2020,8,2020-08-28,9801
4558,MOHK,1,A,68.0,0,300,2020,8,2020-08-28,9802
4559,MOHK,1,A,70.0,0,300,2020,8,2020-08-28,9803
4582,MOHK,1,D,56.0,0,300,2020,8,2020-08-28,9804
7968,IVEE,7,B,70.0,0,300,2021,8,2021-08-23,9805
4851,IVEE,8,B,71.0,0,300,2021,8,2021-08-23,9806
4852,IVEE,8,B,74.0,0,300,2021,8,2021-08-23,9807
4853,IVEE,8,C,56.0,0,300,2021,8,2021-08-23,9808
4854,IVEE,8,C,68.0,0,300,2021,8,2021-08-23,9809
4855,IVEE,8,C,73.0,0,300,2021,8,2021-08-23,9810
4856,IVEE,8,D,,0,300,2021,8,2021-08-23,9811
4850,IVEE,8,B,65.0,0,300,2021,8,2021-08-23,9812
7967,IVEE,5,C,72.0,0,300,2021,8,2021-08-23,9813
7960,IVEE,3,C,79.0,0,300,2021,8,2021-08-23,9814
7965,IVEE,5,A,70.0,0,300,2021,8,2021-08-23,9815
7964,IVEE,4,B,94.0,0,300,2021,8,2021-08-23,9816
7963,IVEE,4,B,84.0,0,300,2021,8,2021-08-23,9817
7962,IVEE,3,C,93.0,0,300,2021,8,2021-08-23,9818
7961,IVEE,3,C,81.0,0,300,2021,8,2021-08-23,9819
7959,IVEE,3,C,77.0,0,300,2021,8,2021-08-23,9820
7958,IVEE,3,C,65.0,0,300,2021,8,2021-08-23,9821
7606,IVEE,5,A,70.0,0,300,2021,8,2021-08-23,9822
7607,IVEE,5,B,75.0,0,300,2021,8,2021-08-23,9823
7608,IVEE,5,C,72.0,0,300,2021,8,2021-08-23,9824
7609,IVEE,7,B,70.0,0,300,2021,8,2021-08-23,9825
7966,IVEE,5,B,75.0,0,300,2021,8,2021-08-23,9826
4849,IVEE,8,B,62.0,0,300,2021,8,2021-08-23,9827
4844,IVEE,7,D,81.0,0,300,2021,8,2021-08-23,9828
4847,IVEE,8,A,62.0,0,300,2021,8,2021-08-23,9829
4822,IVEE,7,B,65.0,0,300,2021,8,2021-08-23,9830
4821,IVEE,7,B,62.0,0,300,2021,8,2021-08-23,9831
4820,IVEE,7,A,80.0,0,300,2021,8,2021-08-23,9832
9418,IVEE,6,C,80.0,0,300,2021,8,2021-08-23,9833
4818,IVEE,7,A,75.0,0,300,2021,8,2021-08-23,9834
4817,IVEE,7,A,72.0,0,300,2021,8,2021-08-23,9835
4816,IVEE,7,A,70.0,0,300,2021,8,2021-08-23,9836
4815,IVEE,7,A,68.0,0,300,2021,8,2021-08-23,9837
4814,IVEE,6,D,90.0,0,300,2021,8,2021-08-23,9838
4813,IVEE,6,D,88.0,0,300,2021,8,2021-08-23,9839
4812,IVEE,6,D,85.0,0,300,2021,8,2021-08-23,9840
4811,IVEE,6,D,82.0,0,300,2021,8,2021-08-23,9841
4810,IVEE,6,D,81.0,0,300,2021,8,2021-08-23,9842
4809,IVEE,6,D,80.0,0,300,2021,8,2021-08-23,9843
4808,IVEE,6,D,79.0,0,300,2021,8,2021-08-23,9844
4807,IVEE,6,D,75.0,0,300,2021,8,2021-08-23,9845
4806,IVEE,6,D,74.0,0,300,2021,8,2021-08-23,9846
4805,IVEE,6,D,62.0,0,300,2021,8,2021-08-23,9847
4804,IVEE,6,C,102.0,0,300,2021,8,2021-08-23,9848
4803,IVEE,6,C,92.0,0,300,2021,8,2021-08-23,9849
4802,IVEE,6,C,88.0,0,300,2021,8,2021-08-23,9850
4823,IVEE,7,B,68.0,0,300,2021,8,2021-08-23,9851
4848,IVEE,8,A,72.0,0,300,2021,8,2021-08-23,9852
4824,IVEE,7,B,75.0,0,300,2021,8,2021-08-23,9853
4826,IVEE,7,B,80.0,0,300,2021,8,2021-08-23,9854
4846,IVEE,7,D,85.0,0,300,2021,8,2021-08-23,9855
4845,IVEE,7,D,84.0,0,300,2021,8,2021-08-23,9856
4843,IVEE,7,D,80.0,0,300,2021,8,2021-08-23,9857
4842,IVEE,7,D,78.0,0,300,2021,8,2021-08-23,9858
4841,IVEE,7,D,74.0,0,300,2021,8,2021-08-23,9859
4840,IVEE,7,D,73.0,0,300,2021,8,2021-08-23,9860
4839,IVEE,7,D,62.0,0,300,2021,8,2021-08-23,9861
4838,IVEE,7,C,80.0,0,300,2021,8,2021-08-23,9862
4837,IVEE,7,C,77.0,0,300,2021,8,2021-08-23,9863
4836,IVEE,7,C,75.0,0,300,2021,8,2021-08-23,9864
4835,IVEE,7,C,74.0,0,300,2021,8,2021-08-23,9865
4834,IVEE,7,C,72.0,0,300,2021,8,2021-08-23,9866
4833,IVEE,7,C,71.0,0,300,2021,8,2021-08-23,9867
4832,IVEE,7,C,70.0,0,300,2021,8,2021-08-23,9868
4831,IVEE,7,C,60.0,0,300,2021,8,2021-08-23,9869
4830,IVEE,7,B,95.0,0,300,2021,8,2021-08-23,9870
4829,IVEE,7,B,90.0,0,300,2021,8,2021-08-23,9871
4828,IVEE,7,B,88.0,0,300,2021,8,2021-08-23,9872
4827,IVEE,7,B,84.0,0,300,2021,8,2021-08-23,9873
7605,IVEE,4,B,94.0,0,300,2021,8,2021-08-23,9874
4801,IVEE,6,C,85.0,0,300,2021,8,2021-08-23,9875
4825,IVEE,7,B,78.0,0,300,2021,8,2021-08-23,9876
7604,IVEE,4,B,84.0,0,300,2021,8,2021-08-23,9877
7201,IVEE,5,A,82.0,0,300,2021,8,2021-08-23,9878
7602,IVEE,3,C,81.0,0,300,2021,8,2021-08-23,9879
6179,IVEE,5,A,72.0,0,300,2021,8,2021-08-23,9880
6180,IVEE,5,A,78.0,0,300,2021,8,2021-08-23,9881
6181,IVEE,5,A,80.0,0,300,2021,8,2021-08-23,9882
6182,IVEE,5,A,82.0,0,300,2021,8,2021-08-23,9883
6183,IVEE,5,B,78.0,0,300,2021,8,2021-08-23,9884
6184,IVEE,5,B,80.0,0,300,2021,8,2021-08-23,9885
6185,IVEE,5,B,83.0,0,300,2021,8,2021-08-23,9886
6186,IVEE,5,B,84.0,0,300,2021,8,2021-08-23,9887
6187,IVEE,5,B,85.0,0,300,2021,8,2021-08-23,9888
6188,IVEE,5,C,75.0,0,300,2021,8,2021-08-23,9889
6189,IVEE,5,C,78.0,0,300,2021,8,2021-08-23,9890
6190,IVEE,5,C,85.0,0,300,2021,8,2021-08-23,9891
6191,IVEE,5,D,75.0,0,300,2021,8,2021-08-23,9892
7176,IVEE,2,C,55.0,0,300,2021,8,2021-08-23,9893
7177,IVEE,2,D,79.0,0,300,2021,8,2021-08-23,9894
7178,IVEE,3,A,74.0,0,300,2021,8,2021-08-23,9895
7179,IVEE,3,A,76.0,0,300,2021,8,2021-08-23,9896
7180,IVEE,3,A,80.0,0,300,2021,8,2021-08-23,9897
7181,IVEE,3,B,79.0,0,300,2021,8,2021-08-23,9898
6178,IVEE,4,B,104.0,0,300,2021,8,2021-08-23,9899
7182,IVEE,3,B,81.0,0,300,2021,8,2021-08-23,9900
6177,IVEE,4,B,92.0,0,300,2021,8,2021-08-23,9901
6175,IVEE,4,B,79.0,0,300,2021,8,2021-08-23,9902
4800,IVEE,6,C,75.0,0,300,2021,8,2021-08-23,9903
6157,IVEE,2,C,55.0,0,300,2021,8,2021-08-23,9904
6158,IVEE,2,D,79.0,0,300,2021,8,2021-08-23,9905
6159,IVEE,3,A,74.0,0,300,2021,8,2021-08-23,9906
6160,IVEE,3,A,76.0,0,300,2021,8,2021-08-23,9907
6161,IVEE,3,A,80.0,0,300,2021,8,2021-08-23,9908
6162,IVEE,3,B,79.0,0,300,2021,8,2021-08-23,9909
6163,IVEE,3,B,81.0,0,300,2021,8,2021-08-23,9910
6164,IVEE,3,C,61.0,0,300,2021,8,2021-08-23,9911
6165,IVEE,3,C,62.0,0,300,2021,8,2021-08-23,9912
6166,IVEE,3,C,67.0,0,300,2021,8,2021-08-23,9913
6167,IVEE,3,C,71.0,0,300,2021,8,2021-08-23,9914
6168,IVEE,3,C,80.0,0,300,2021,8,2021-08-23,9915
6169,IVEE,3,C,86.0,0,300,2021,8,2021-08-23,9916
6170,IVEE,3,C,89.0,0,300,2021,8,2021-08-23,9917
6171,IVEE,4,B,68.0,0,300,2021,8,2021-08-23,9918
6172,IVEE,4,B,70.0,0,300,2021,8,2021-08-23,9919
6173,IVEE,4,B,72.0,0,300,2021,8,2021-08-23,9920
6174,IVEE,4,B,74.0,0,300,2021,8,2021-08-23,9921
6176,IVEE,4,B,82.0,0,300,2021,8,2021-08-23,9922
7183,IVEE,3,C,61.0,0,300,2021,8,2021-08-23,9923
7184,IVEE,3,C,62.0,0,300,2021,8,2021-08-23,9924
6192,IVEE,6,A,81.0,0,300,2021,8,2021-08-23,9925
7205,IVEE,5,B,84.0,0,300,2021,8,2021-08-23,9926
7206,IVEE,5,B,85.0,0,300,2021,8,2021-08-23,9927
7207,IVEE,5,C,75.0,0,300,2021,8,2021-08-23,9928
7208,IVEE,5,C,78.0,0,300,2021,8,2021-08-23,9929
7209,IVEE,5,C,85.0,0,300,2021,8,2021-08-23,9930
7210,IVEE,5,D,75.0,0,300,2021,8,2021-08-23,9931
7211,IVEE,6,A,81.0,0,300,2021,8,2021-08-23,9932
7212,IVEE,6,C,74.0,0,300,2021,8,2021-08-23,9933
7213,IVEE,6,C,83.0,0,300,2021,8,2021-08-23,9934
7214,IVEE,6,C,90.0,0,300,2021,8,2021-08-23,9935
7215,IVEE,6,D,68.0,0,300,2021,8,2021-08-23,9936
7216,IVEE,6,D,72.0,0,300,2021,8,2021-08-23,9937
7217,IVEE,7,B,72.0,0,300,2021,8,2021-08-23,9938
7218,IVEE,7,D,72.0,0,300,2021,8,2021-08-23,9939
6198,IVEE,7,B,72.0,0,300,2021,8,2021-08-23,9940
6199,IVEE,7,D,72.0,0,300,2021,8,2021-08-23,9941
7599,IVEE,3,C,65.0,0,300,2021,8,2021-08-23,9942
7600,IVEE,3,C,77.0,0,300,2021,8,2021-08-23,9943
7601,IVEE,3,C,79.0,0,300,2021,8,2021-08-23,9944
7204,IVEE,5,B,83.0,0,300,2021,8,2021-08-23,9945
7203,IVEE,5,B,80.0,0,300,2021,8,2021-08-23,9946
7202,IVEE,5,B,78.0,0,300,2021,8,2021-08-23,9947
7200,IVEE,5,A,80.0,0,300,2021,8,2021-08-23,9948
6193,IVEE,6,C,74.0,0,300,2021,8,2021-08-23,9949
6194,IVEE,6,C,83.0,0,300,2021,8,2021-08-23,9950
6195,IVEE,6,C,90.0,0,300,2021,8,2021-08-23,9951
6196,IVEE,6,D,68.0,0,300,2021,8,2021-08-23,9952
6197,IVEE,6,D,72.0,0,300,2021,8,2021-08-23,9953
7185,IVEE,3,C,67.0,0,300,2021,8,2021-08-23,9954
7186,IVEE,3,C,71.0,0,300,2021,8,2021-08-23,9955
7187,IVEE,3,C,80.0,0,300,2021,8,2021-08-23,9956
7188,IVEE,3,C,86.0,0,300,2021,8,2021-08-23,9957
7603,IVEE,3,C,93.0,0,300,2021,8,2021-08-23,9958
7189,IVEE,3,C,89.0,0,300,2021,8,2021-08-23,9959
7191,IVEE,4,B,70.0,0,300,2021,8,2021-08-23,9960
7192,IVEE,4,B,72.0,0,300,2021,8,2021-08-23,9961
7193,IVEE,4,B,74.0,0,300,2021,8,2021-08-23,9962
7194,IVEE,4,B,79.0,0,300,2021,8,2021-08-23,9963
7195,IVEE,4,B,82.0,0,300,2021,8,2021-08-23,9964
7196,IVEE,4,B,92.0,0,300,2021,8,2021-08-23,9965
7197,IVEE,4,B,104.0,0,300,2021,8,2021-08-23,9966
7198,IVEE,5,A,72.0,0,300,2021,8,2021-08-23,9967
7199,IVEE,5,A,78.0,0,300,2021,8,2021-08-23,9968
7190,IVEE,4,B,68.0,0,300,2021,8,2021-08-23,9969
4799,IVEE,6,C,72.0,0,300,2021,8,2021-08-23,9970
4819,IVEE,7,A,78.0,0,300,2021,8,2021-08-23,9971
4797,IVEE,6,C,54.0,0,300,2021,8,2021-08-23,9972
4640,AQUE,6,B,,0,300,2021,8,2021-08-23,9973
4641,IVEE,1,A,,0,300,2021,8,2021-08-23,9974
4642,IVEE,1,B,,0,300,2021,8,2021-08-23,9975
4643,IVEE,1,C,,0,300,2021,8,2021-08-23,9976
4644,IVEE,1,D,,0,300,2021,8,2021-08-23,9977
4645,IVEE,2,A,65.0,0,300,2021,8,2021-08-23,9978
4646,IVEE,2,A,74.0,0,300,2021,8,2021-08-23,9979
4647,IVEE,2,A,75.0,0,300,2021,8,2021-08-23,9980
4648,IVEE,2,A,76.0,0,300,2021,8,2021-08-23,9981
4722,IVEE,4,C,84.0,0,300,2021,8,2021-08-23,9982
4649,IVEE,2,A,82.0,0,300,2021,8,2021-08-23,9983
4650,IVEE,2,A,99.0,0,300,2021,8,2021-08-23,9984
4651,IVEE,2,B,52.0,0,300,2021,8,2021-08-23,9985
4652,IVEE,2,B,61.0,0,300,2021,8,2021-08-23,9986
4653,IVEE,2,C,58.0,0,300,2021,8,2021-08-23,9987
4654,IVEE,2,C,60.0,0,300,2021,8,2021-08-23,9988
4655,IVEE,2,C,68.0,0,300,2021,8,2021-08-23,9989
4656,IVEE,2,C,72.0,0,300,2021,8,2021-08-23,9990
4657,IVEE,2,C,81.0,0,300,2021,8,2021-08-23,9991
4658,IVEE,2,C,82.0,0,300,2021,8,2021-08-23,9992
4659,IVEE,2,C,84.0,0,300,2021,8,2021-08-23,9993
4721,IVEE,4,C,79.0,0,300,2021,8,2021-08-23,9994
4660,IVEE,2,C,114.0,0,300,2021,8,2021-08-23,9995
4661,IVEE,2,D,63.0,0,300,2021,8,2021-08-23,9996
4662,IVEE,2,D,75.0,0,300,2021,8,2021-08-23,9997
4663,IVEE,2,D,77.0,0,300,2021,8,2021-08-23,9998
4664,IVEE,2,D,78.0,0,300,2021,8,2021-08-23,9999
8327,IVEE,7,B,70.0,0,300,2021,8,2021-08-23,10000
8326,IVEE,5,C,72.0,0,300,2021,8,2021-08-23,10001
4639,AQUE,6,A,,0,300,2021,8,2021-08-23,10002
8325,IVEE,5,B,75.0,0,300,2021,8,2021-08-23,10003
4723,IVEE,4,C,85.0,0,300,2021,8,2021-08-23,10004
4637,AQUE,5,C,82.0,0,300,2021,8,2021-08-23,10005
9110,IVEE,5,A,75.0,0,300,2021,8,2021-08-23,10006
9109,IVEE,4,B,87.0,0,300,2021,8,2021-08-23,10007
9108,IVEE,3,C,78.0,0,300,2021,8,2021-08-23,10008
9107,IVEE,3,A,84.0,0,300,2021,8,2021-08-23,10009
8917,IVEE,6,C,95.0,0,300,2021,8,2021-08-23,10010
8916,IVEE,6,C,78.0,0,300,2021,8,2021-08-23,10011
8915,IVEE,5,A,75.0,0,300,2021,8,2021-08-23,10012
8914,IVEE,4,B,87.0,0,300,2021,8,2021-08-23,10013
8913,IVEE,3,C,78.0,0,300,2021,8,2021-08-23,10014
8912,IVEE,3,A,84.0,0,300,2021,8,2021-08-23,10015
9518,IVEE,4,B,83.0,0,300,2021,8,2021-08-23,10016
9519,IVEE,6,C,80.0,0,300,2021,8,2021-08-23,10017
8722,IVEE,6,C,95.0,0,300,2021,8,2021-08-23,10018
8721,IVEE,6,C,78.0,0,300,2021,8,2021-08-23,10019
8719,IVEE,4,B,87.0,0,300,2021,8,2021-08-23,10020
8718,IVEE,3,C,78.0,0,300,2021,8,2021-08-23,10021
8717,IVEE,3,A,84.0,0,300,2021,8,2021-08-23,10022
9619,IVEE,4,B,83.0,0,300,2021,8,2021-08-23,10023
9620,IVEE,6,C,80.0,0,300,2021,8,2021-08-23,10024
8527,IVEE,6,C,95.0,0,300,2021,8,2021-08-23,10025
8526,IVEE,6,C,78.0,0,300,2021,8,2021-08-23,10026
4724,IVEE,4,C,92.0,0,300,2021,8,2021-08-23,10027
8525,IVEE,5,A,75.0,0,300,2021,8,2021-08-23,10028
8524,IVEE,4,B,87.0,0,300,2021,8,2021-08-23,10029
8523,IVEE,3,C,78.0,0,300,2021,8,2021-08-23,10030
8522,IVEE,3,A,84.0,0,300,2021,8,2021-08-23,10031
4634,AQUE,3,C,,0,300,2021,8,2021-08-23,10032
4635,AQUE,3,D,,0,300,2021,8,2021-08-23,10033
4636,AQUE,5,C,81.0,0,300,2021,8,2021-08-23,10034
4638,AQUE,5,D,,0,300,2021,8,2021-08-23,10035
9111,IVEE,6,C,78.0,0,300,2021,8,2021-08-23,10036
8324,IVEE,5,A,70.0,0,300,2021,8,2021-08-23,10037
8322,IVEE,4,B,84.0,0,300,2021,8,2021-08-23,10038
